id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
413_498	Mesa OE1 Branca Mesa OE1 76x152 Branca com Canyon	7145.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162366/Mesa-OE1-76x152-Branca-com-Canyon.png?v=637639899175930000	Herman Miller	Canyon	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511418	http://hermanmiller.vteximg.com.br/arquivos/ids/162366/Mesa-OE1-76x152-Branca-com-Canyon.png?v=637639899175930000	595.42 BRL:12	https://store.hermanmiller.com.br/mesa-oe1-61x122-hz515s-2448lnc_pai/p?idsku=498	HZ515S.3060LNC9898DR1G	Mesas > Mesas de trabalho		new
134_405	Cadeira Cosm Média com braço regulável Canyon	11461.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161892/cadeira-cosm-media-braco-regulavel-canyon-1.jpg?v=637534965967170000,http://hermanmiller.vteximg.com.br/arquivos/ids/161893/cadeira-cosm-media-braco-regulavel-canyon-2.jpg?v=637534966087200000,http://hermanmiller.vteximg.com.br/arquivos/ids/161894/cadeira-cosm-media-braco-regulavel-canyon-4.jpg?v=637534966233830000	Herman Miller	Canyon	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000043484613	http://hermanmiller.vteximg.com.br/arquivos/ids/161892/cadeira-cosm-media-braco-regulavel-canyon-1.jpg?v=637534965967170000	955.12 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-media-flc_media/p?idsku=405	FLC352SFHDR1DR1DR1OC84506	Assentos > Cadeiras para Trabalho		new
307_279	Banqueta Revolver Cinza	3149.25 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161050/Banqueta_revolver_Cinza_1.jpg?v=637363257184100000,http://hermanmiller.vteximg.com.br/arquivos/ids/161051/REVH-0002_2-1-.jpg?v=637363257569630000,http://hermanmiller.vteximg.com.br/arquivos/ids/161052/REVH-0002_3-1-.jpg?v=637363257931530000	Herman Miller	Cinza	O assento da Banqueta Revolver é fino, com bordas curvas para um conforto maior, enquanto o apoio de pés oferece suporte e a base, pesada, cria estabilidade total.     O recurso de rotação altera a aparência e transmite uma sensação divertida a este design funcional.	1000043383404	http://hermanmiller.vteximg.com.br/arquivos/ids/161050/Banqueta_revolver_Cinza_1.jpg?v=637363257184100000	262.44 BRL:12	https://store.hermanmiller.com.br/banqueta-revolver-revh-0002_pai/p?idsku=279	REVHYPS	Assentos > Banquetas		new
239_430	Herman Miller x Logitech G Cadeira Embody Gaming Preta com Azul	13870.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162186/embody_prd_01_2x_cb46efb7-7b05-4077-ab0e-cea4879dd2ed_1280x1280.jpg?v=637586774163530000,http://hermanmiller.vteximg.com.br/arquivos/ids/162187/embody_prd_02_2x_bfafe250-170d-4546-908d-78d762570b02_1280x1280.jpg?v=637586774399430000,http://hermanmiller.vteximg.com.br/arquivos/ids/162188/embody_prd_03_2x_46dc2123-f6c9-487f-8ade-6dcfabf8f3b3_1280x1280.jpg?v=637586774513000000,http://hermanmiller.vteximg.com.br/arquivos/ids/162189/embody_prd_04_2x_0a96f603-9087-4ffb-bb93-f9eaa84a68c2_1280x1280.jpg?v=637586774776770000,http://hermanmiller.vteximg.com.br/arquivos/ids/162190/embody_prd_05_2x_8d19612b-0cbf-4cda-a213-6de5534936ef_1280x1280.jpg?v=637586774956270000,http://hermanmiller.vteximg.com.br/arquivos/ids/162191/embody_prd_gallery_nevi_05_2x_0a3fc5a7-d667-4f5f-88a6-1b918ef56017_1280x1280.jpg?v=637586775199700000,http://hermanmiller.vteximg.com.br/arquivos/ids/162192/embody_prd_gallery_nevi_06_2x_c40b3262-456f-4d9f-9fcc-734bb2fdae2b_1280x1280.jpg?v=637586775315100000	Herman Miller	Preta com Azul	A Embody teve início com o reconhecimento de um problema antes sem solução: a falta de harmonia física entre as pessoas e a sua tecnologia que pode nos deixar enrijecidos e cansados.   Mais de 20 médicos e doutores nos campos da biomecânica, visão, fisioterapia e ergonomia ofereceram os seus conhecimentos para ajudar os designers Bill Stumpf e Jeff Weber a orientar o desenvolvimento desta cadeira. Como resultado, a Cadeira Embody estabeleceu um novo parâmetro com relação a distribuição de pressão, alinhamento natural e suporte para um movimento saudável num assento ergonômico.   Sistema de suporte Pixelated: Graças a uma matriz dinâmica de pixels, as superfícies do assento e encosto da Embody se ajustam automaticamente aos micro-movimentos do seu corpo, distribuindo o seu peso uniformemente enquanto está sentado. Isto reduz a pressão e incentiva o movimento, os quais são essenciais para manter o foco e uma circulação saudável.   Ajuste BackFit: o encosto da Embody foi projetado como as suas costas, com uma coluna central e hastes flexíveis que permite posicionar o encosto de acordo com a curva natural da coluna, para que você mantenha uma postura equilibrada. Como a cadeira é regulada para se ajustar ao seu corpo, o encosto se adapta ao seu movimento. Quer você se incline para frente ou para trás, o suporte permanecerá constante.   Camadas de inteligência: A cadeira Embody conta com quatro camadas diferentes de suporte, cada uma com o seu próprio conjunto de propriedades e todas funcionando em conjunto. Estas camadas foram projetadas para permitir o fluxo de ar, mantê-lo arejado e confortável quando estiver sentado.	1000043377717	http://hermanmiller.vteximg.com.br/arquivos/ids/162186/embody_prd_01_2x_cb46efb7-7b05-4077-ab0e-cea4879dd2ed_1280x1280.jpg?v=637586774163530000	1155.83 BRL:12	https://store.hermanmiller.com.br/cadeira-embody-gaming-cn1g22awaahlg1g1c73sy12_azul/p?idsku=430	CN1G22AWAAHLG1G1C73SY12	Gaming		new
36_68	Bandeja Papel Formwork Cinza	405.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158923/bandeja_de-_papel_formwork_CY105.CRT_0_1.jpg?v=636905268244700000,http://hermanmiller.vteximg.com.br/arquivos/ids/158924/bandeja_de-_papel_formwork_CY105.CRT_0_2.jpg?v=636905268359970000,http://hermanmiller.vteximg.com.br/arquivos/ids/158925/bandeja_de-_papel_formwork_CY105.CRT_0_3.jpg?v=636905268515130000,http://hermanmiller.vteximg.com.br/arquivos/ids/158926/bandeja_de-_papel_formwork_CY105.CRT_0_4.jpg?v=636905268641030000	Herman Miller	Cinza	A Bandeja para Laptop é para ser usada junto ao Suporte Flo e suspende os computadores móveis acima da superfície de trabalho, permitindo que os trabalhadores adotem posturas melhores e evitem o cansaço visual, esvaziando o espaço valioso da mesa. Requer um teclado e mouse externos.    A Bandeja é fixada ao Flo em questão de segundos, criando um ambiente acolhedor e saudável para os usuários.	1000041120605	http://hermanmiller.vteximg.com.br/arquivos/ids/158923/bandeja_de-_papel_formwork_CY105.CRT_0_1.jpg?v=636905268244700000	50.62 BRL:8	https://store.hermanmiller.com.br/bandeja-papel-formwork-cy105_cinza/p?idsku=68	CY105.-0001	Acessórios > Organizadores		new
362_381	Braço articulável para monitor Lima Preto	1320.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161478/braco-lima-preto-1.jpg?v=637376029174130000,http://hermanmiller.vteximg.com.br/arquivos/ids/161479/braco-lima-preto-2.jpg?v=637376029336800000,http://hermanmiller.vteximg.com.br/arquivos/ids/161480/braco-lima-preto-3.jpg?v=637376029638930000,http://hermanmiller.vteximg.com.br/arquivos/ids/161481/braco-lima-preto-4.jpg?v=637376029823300000,http://hermanmiller.vteximg.com.br/arquivos/ids/161482/braco-lima-preto-5.jpg?v=637376030005000000,http://hermanmiller.vteximg.com.br/arquivos/ids/161483/braco-lima-preto-6.jpg?v=637376030182870000,http://hermanmiller.vteximg.com.br/arquivos/ids/161484/braco-lima-preto-7.jpg?v=637376030371700000	Herman Miller	Preto	Com o Lima, as pessoas podem ajustar perfeitamente suas telas de computador por altura, distância e ângulo o que proporciona uma interação mais saudável com a tecnologia. Adicione este braço de monitor a qualquer mesa para dar às pessoas experiências de trabalho mais flexíveis e saudáveis.   Benefícios  1. Ajuste e instalação simples  Instalação sem o uso de ferramentas (com exceção da fixação da placa VESA no monitor)   2. De retrato para paisagem  Mude a orientação da tela em um único e suave movimento   3. Gerenciamento de cabos  Fonte de alimentação com presilhas para cabo integradas  4. Upgrade para duas telas  Altere facilmente de uma para duas telas, sem mudar a configuração existente  5. Tecnologia com o uso de botões  Ajuste de altura obtido por meio de botões	1000043386559	http://hermanmiller.vteximg.com.br/arquivos/ids/161478/braco-lima-preto-1.jpg?v=637376029174130000	110.00 BRL:12	https://store.hermanmiller.com.br/braco-para-monitor-lima-y97111-l1lc-0001_preto/p?idsku=381	MM-LMA/001/001/B	Acessórios > Tecnologia & Escritório		new
116_88	Aparador de Livro Ubi Branco	230.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/156565/Aparador_de-Livro_UBI_1.jpg?v=636671028645600000,http://hermanmiller.vteximg.com.br/arquivos/ids/156566/Aparador_de-Livro_UBI_2.jpg?v=636671028740070000,http://hermanmiller.vteximg.com.br/arquivos/ids/156567/Aparador_de-Livro_UBI_3.jpg?v=636671028826200000,http://hermanmiller.vteximg.com.br/arquivos/ids/156568/Aparador_de-Livro_UBI_4.jpg?v=636671028912400000,http://hermanmiller.vteximg.com.br/arquivos/ids/156569/Aparador_de-Livro_UBI_5.jpg?v=636671029012470000	Herman Miller		Criamos as ferramentas de trabalho Ubi em torno de uma compreensão das pessoas que podem organizar a variedade de ferramentas do portfólio para atender às suas preferências pessoais e estilos de trabalho. Para dar suporte ao que é essencial para o trabalho e aos itens do estilo de vida de cada pessoa, e orientadas pela forma como as pessoas se movem e atuam em seus espaços de trabalho, as ferramentas de trabalho Ubi oferecem ao indivíduo uma rica experiência.   Dependendo dos itens que uma pessoa possui e das tarefas que estão sendo realizadas, a pessoa pode montar as ferramentas de trabalho Ubi de forma adequada. Seja um espaço de trabalho próprio ou usado de forma diversificada, o portfólio permite que cada pessoa se sinta em casa enquanto estiver no escritório, e tenha o suporte para as atividades do trabalho de forma a impulsionar sua eficiência.	1000041399902	http://hermanmiller.vteximg.com.br/arquivos/ids/156565/Aparador_de-Livro_UBI_1.jpg?v=636671028645600000	57.50 BRL:4	https://store.hermanmiller.com.br/aparador-de-livro-ubi-yt440--0002_branco/p?idsku=88	YT440.-0002	Acessórios > Organizadores		new
333_341	Mesa Tulou 55cm Preta	2482.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161097/Mesa-Tulou-55cm-Preta.jpg?v=637363293706400000	Herman Miller	Preto	A mesa Tulou de GamFratesi foi inspirada no design tradicional de uma mesa de bandeja e a dimensão adicional de funcionalidade que ela oferece. Composta por dois elementos básicos - uma bandeja redonda de aço com bordas firmes, fáceis de segurar, e uma estrutura de quatro pés em aço tubular -, o design minimalista permite que a bandeja seja levada para espaços diferentes.	1000043384678	http://hermanmiller.vteximg.com.br/arquivos/ids/161097/Mesa-Tulou-55cm-Preta.jpg?v=637363293706400000	206.83 BRL:12	https://store.hermanmiller.com.br/mesa-tulou-55cm-930501_pai/p?idsku=341	930501	Mesas > Mesas Lateral		new
250_294	Banco Palissade	5900.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161100/Banco_Palissade.jpg?v=637363295082630000,http://hermanmiller.vteximg.com.br/arquivos/ids/161101/PLBN-0001_2-1-.jpg?v=637363295339870000,http://hermanmiller.vteximg.com.br/arquivos/ids/161102/PLBN-0001_3-1-.jpg?v=637363295613630000	Herman Miller	Verde	Criada pelos irmãos franceses Ronan e Erwan Bouroullec, Palissade é uma coleção de móveis para ambientes externos para a HAY, em aço com pintura eletrostática ou galvanizado a quente. Unida pelo princípio comum da geometria simétrica, a coleção Palissade foi feita para reproduzir a mesma simplicidade visual e força em todos os itens.	1000043383626	http://hermanmiller.vteximg.com.br/arquivos/ids/161100/Banco_Palissade.jpg?v=637363295082630000	491.67 BRL:12	https://store.hermanmiller.com.br/banco-palissade-plbn-0001_pai/p?idsku=294	PLBNOPSSDG	Outdoor > Bancos		new
296_297	Poltrona Dapper Cinza	11058.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161114/poltrona_dapper_cinza_base_preta_1.jpg?v=637363308325500000,http://hermanmiller.vteximg.com.br/arquivos/ids/161115/poltrona_dapper_cinza_base_preta_2.jpg?v=637363308464270000,http://hermanmiller.vteximg.com.br/arquivos/ids/161116/HDP0104-0001_3-1-.jpg?v=637363308783070000,http://hermanmiller.vteximg.com.br/arquivos/ids/161117/HDP0104-0001_4-1-.jpg?v=637363309103900000	Herman Miller	Cinza	Criada por Doshi Levien para HAY, a poltrona Dapper representa a fusão inconfundível entre desenho industrial, artesanato refinado, narrativa e tecnologia dessa dupla de designers. Originalmente criada para uso em uma universidade de Londres, a Dapper tem encosto mais amplo para maior conforto e apoio ideal para os cotovelos, para quem trabalha em laptops.	1000043383183	http://hermanmiller.vteximg.com.br/arquivos/ids/161114/poltrona_dapper_cinza_base_preta_1.jpg?v=637363308325500000	921.54 BRL:12	https://store.hermanmiller.com.br/poltrona-dapper-hdp0104-0001_pai/p?idsku=297	HDP0104MOVBPSSDGV2602	Assentos > Poltronas & Otomanas		new
138_162	Cadeira Cosm Alta com Leaf Arms Canyon	12280.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159026/15860.jpg?v=636906936778770000	Herman Miller	Canyon	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000043340414	http://hermanmiller.vteximg.com.br/arquivos/ids/159026/15860.jpg?v=636906936778770000	1023.38 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=162	FLC362SFJDR1DR1DR1OC84506	Assentos > Cadeiras para Trabalho		new
